ID,POS,NEG,Lemme,Definicija,Vrsta
ENG30-13248393-n,0.0,0.0,izdata imovina,Imovina koja je iznajmljena ili pred iznajmljivanjem.,n
ENG30-13930385-n,0.0,0.0,savez,Društvena ili poslovna veza.,n
ENG30-03208556-n,0.0,0.0,disk,pljosnat kružni predmet,n
ENG30-08268962-n,0.0,0.0,dijagonalna matrica,kvadratna matrica kod koje su sve elementi koji nisu na glavnoj dijagonali jednaki 0,n
ENG30-00614999-v,0.0,0.0,"izostaviti,izostavljati,odbaciti,odbacivati,okanuti se,ostaviti se,ostavljati se,otresati,otresti,prekidati,prekinuti,zanemariti,zanemarivati",ostaviti nedovršenim ili izostaviti,v
ENG30-06986558-n,0.0,0.0,"afroazijski,afrazijski,hamito-semitski,hamitsko-semitski",velika porodica srodnih jezika kojima se govori u Aziji i Africi,n
ENG30-06898352-n,0.0,0.0,programski jezik,"u računarstvu, jezik kojim se pišu programi koji će se izvršiti na računaru",n
ENG30-06333653-n,0.0,0.0,ime,Jezička jedinica po kojoj je poznata osoba ili stvar.,n
ENG30-08055824-n,0.0,0.0,dobrotvorna ustanova,ustanova ustanovljena da pruža pomoć onima kojima je potrebna,n
ENG30-01387022-v,0.0,0.0,"oturpijati,isturpijati,strugati",uglačati turpijom,v
ENG30-07956426-n,0.0,0.0,paket,Potpuna grupa sličnih stvari.,n
ENG30-01480516-n,0.0,0.0,hrskavičava riba,Ribe kod kojih je skelet kalcifikovan ali nije pretvoren u kosti.,n
ENG30-00114291-v,0.0,0.0,"karamelizovati,karamelisati,karamelirati",pretvoriti u karamel,v
ENG30-07824191-n,0.0,0.0,jagnjeći kari,kari napravljen sa jagnjetinom,n
ENG30-01463259-n,0.0,0.0,sloj,tanka struktura ravnomerne debljine sastavljena od ćelija,n
ENG30-03483086-n,0.0,0.0,nosiljka,Pravougaoni okvir sa ručkama na obe strane; nose ga dvoje ljudi.,n
ENG30-03791053-n,0.0,0.0,skuter,Vozilo sa malim točkovima i benzinsim motorom male snage koji pokreće zadnji točak.,n
ENG30-06264398-n,0.0,0.0,"pošta,poštanska služba",Sistem pomoću koga se preko pošte šalju poruke.,n
ENG30-13703370-n,0.0,0.0,"novčana jedinica Uzbekistana,uzbekistanska novčana jedinica",novčana jedinica Uzbekistana,n
ENG30-00931852-v,0.0,0.0,"hteti reći,želeti reći",Imati nameru da se nešto izrazi ili prenese.,v
ENG30-12890265-n,0.0,0.0,"razgon,čestoslavica,zmijina čestoslavica,šumska maljava verenica,evropski čaj,trava od ušljame",Biljka iz roda Veronica.,n
ENG30-00990655-v,0.0,0.0,"obratiti se,prići",Govoriti nekome.,v
ENG30-02174355-n,0.0,0.0,?melolonthid beetle,any of various beetles of the family (or subfamily) Melolonthidae,n
ENG30-13678145-n,0.0,0.0,"luksemburški franak,LUF",bivša osnovna novčana jedinica Luksemburga,n
ENG30-02644234-v,0.0,0.0,"dominirati,nadjačati,nadjačavati,preovladati,preovladavati,preovlađivati,prevladati","biti veći po broju, količini, moći, statusu ili značaju",v
ENG30-07915800-n,0.0,0.0,koktel Rob Roj,Koktel Menhetn sa Škotskim viskijem,n
ENG30-08842427-n,0.0,0.0,Velika Sundska ostrva,"lanac ostrva koji uključuje Boreno, Sulavesi, Javu i Sumatru",n
ENG30-00502085-v,0.0,0.0,"nacifikovati,nacificirati",Učiniti ili prisiliti da se prihvati nacizam ili nacistički karakter.,v
ENG30-02388950-v,0.0,0.0,družiti se,Uzimati učešće u društvenim aktivnostima; interagovati s drugima.,v
ENG30-06982391-n,0.0,0.0,"kuruh,kuručki,kuruški",dravidski jezik kojim se govori u istočnoj Indiji,n
ENG30-09699536-n,0.0,0.0,Slovak,stanovnik Slovačke ili poreklom iz Slovačke,n
ENG30-09629752-n,0.0,0.0,putnik,osoba koja menja mesto,n
ENG30-03834604-n,0.0,0.0,"nuklearno oružje,atomsko oružje",Oružje za masovno uništavanje čija eksplozivna snaga potiče od nuklearne reakcije.,n
ENG30-00085678-n,0.0,0.0,konfiskacija,zaplena od strane države,n
ENG30-02445715-n,0.0,0.0,smrdljivac,Živi u šumskim predelima Južne Amerike; štrcaju na neprijatelja tečnost koja širi strašan zadah.,n
ENG30-01895735-n,0.0,0.0,koža,Telesni pokrivač živih životinja.,n
ENG30-07591961-n,0.0,0.0,paelja,jelo od pirinča sa morskim plodovima obojeno šafranom,n
ENG30-07847198-n,0.0,0.0,"pavlaka,kajmak,skorup",Deo mleka koji sadrži masnoću.,n
ENG30-07874063-n,0.0,0.0,pica sa kobasicom,"pica sa paradajzom, sirom i kobasicom",n
ENG30-11003068-n,0.0,0.0,"Godel,Kurt Godel,Gedel,Kurt Gedel",Američki matematičar rođen u Austriji poznat po svoje dve teoreme nekompletnosti (1906-1978),n
ENG30-02352591-n,0.0,0.0,"puh,puhać",Mali glodar iz Starog sveta koji nalikuje veverici i ima krzneni rep koji spava zimskim snom u hladnoj vodi.,n
ENG30-02529772-n,0.0,0.0,"sleđ,sleđevka","Neka riba mekoperka plitkih vod severnih mora, upotrebljavaju se za ishranu.",n
ENG30-00908909-n,0.0,0.0,prerada,Čin stvaranja nečega što je različito od materijala od kojih se počinje.,n
ENG30-04146050-n,0.0,0.0,škola,Zgrada u kojoj se mladi ljudi obrazuju.,n
ENG30-09170788-n,0.0,0.0,Libijska pustinja,"severni deo Sahare, u Libiji, Egiptu i Sudanu",n
ENG30-00691944-v,0.0,0.0,identifikovati se,smatrati (se) sličnim nekome,v
ENG30-05549576-n,0.0,0.0,"pazuh,pazuho",Malo udubljenje ispod ramenog zgloba u kome se ruka spaja sa ramenom.,n
ENG30-02750377-a,0.0,0.0,međupršljenski,koji se odnosi na prostor između dva pršljena,a
ENG30-09956035-n,0.0,0.0,diler,Dobavljač (posebno narkotika).,n
ENG30-00855512-v,0.0,0.0,"ceniti,ispitati,oceniti,pregledati,proceniti,procenjivati,prosuditi,prosuđivati",kritički procieniti,v
ENG30-01428580-n,0.0,0.0,mekoperka,Bilo koja riba iz nadreda Malacopterygii.,n
ENG30-09196611-n,0.0,0.0,Andi,"planinski lanac u Južnoj Americi dugačak 8900 km, od Karipskog mora do Ognjene zemlje",n
ENG30-01853072-n,0.0,0.0,"Somateria,rod Somateria",gavke,n
ENG30-08780881-n,0.0,0.0,"Grčka,Grčka Republika","Republika u jugoistočnoj Evropi u južnom delu Balkanskog poluostrva; poznata po grožđu, maslinama i maslinovom ulju.",n
ENG30-00033020-n,0.0,0.0,"komunikacija,saopštenje","Nešto što se saopštava ljudima, što oni saopštavaju.",n
ENG30-14820052-n,0.0,0.0,"računarski papir,traktorski papir",presavijeni papir koji može da se koristi za neprekinuto štampanje koje kontroliše računar,n
ENG30-08965598-n,0.0,0.0,"Mali,Republika Mali","kontinentalna država na severozapadu Afrike, stekla nezavisnost 1960",n
ENG30-08544419-n,0.0,0.0,ugao,Mesto bliže kraju neke zone.,n
ENG30-01353873-v,0.0,0.0,odpečatiti,polomiti ili skinuti pečat sa nečega,v
ENG30-12827684-n,0.0,0.0,"batat,slatki krompir,Ipomoea batatas",Suptropska penjačica koja se gaji u više varijeteta zbog velikog i slatkog gomoljastog korena koji ima narandžasto meso.,n
ENG30-00240184-n,0.0,0.0,"inicijacija,kreiranje,osnivanje,stvaranje,uvođenje,začeće",čin pokretanja nečega po prvi put; uvođenje nečeg novog,n
ENG30-14321469-n,0.0,0.0,izbijanje,simptom koji se pojavljuje i postaje vidljiv,n
ENG30-00508032-v,0.0,0.0,"obeležiti,označiti",Učiniti ili ostaviti znak na nečemu.,v
ENG30-01608685-n,0.0,0.0,"Milvus,rod Milvus",rod koji uključuje evropsu lunju,n
ENG30-11822300-n,0.0,0.0,"novozelandski spanać,Tetragonia tetragonioides,Tetragonia expansa",Biljka koja segaji zbog jestivih mladih izdanaka i sočnog lišća.,n
ENG30-09436708-n,0.0,0.0,nebo,Svemir kako se vidi sa zemlje.,n
ENG30-09563183-n,0.0,0.0,Hera,kraljica olipjskih bogova u grčkoj mitologiji; Zevsova sestra i žena; ljubomorna na mnoge smrtnice u koje se Zevs zaljubio; u rimskoj mitologiji joj odgovara boginja Junona,n
ENG30-03160309-n,0.0,0.0,brana,Barijera konstruisana tako da prihvati vodi ili zadrži more.,n
ENG30-13940456-n,0.0,0.0,"vrhunac,kulminacija,vrh,klimaks,plafon",Najviši mogući nivo ili stepen.,n
ENG30-14652954-n,0.0,0.0,"rubidijum,Rb,atomski broj 37","alkalni metal IA grupe, ima 30 izotopa čije se atomske mase nalaze između 75-98; postojan je samo jedan - 85; u prirodi se javlja i njegov izotop 87",n
ENG30-12941220-n,0.0,0.0,"kropilo,Oenanthe aquatica",otrovna biljka sa fibroznim korenom,n
ENG30-00247830-v,0.0,0.0,razmnožiti,uzrokovati da se nešto brzo poveća ili poraste,v
ENG30-10082997-n,0.0,0.0,"federalist,federalista",zagovornik federalizma,n
ENG30-03106110-n,0.0,0.0,"uže,kanap",Uzica načinjena od upletenih vlakana ili žica.,n
ENG30-04603729-n,0.0,0.0,radni sto,sto dizajniran za određeni zadatak,n
ENG30-01576695-n,0.0,0.0,"čvorak,čvrljak",Ptica pevačica i selica iz porodice čvoraka.,n
ENG30-13349662-n,0.0,0.0,depozit,Novac dat kao zalog za artikal zakupljen na određeno vreme.,n
ENG30-07806879-n,0.0,0.0,Cezar salata,obično se sastoji od prženih krutona sa prelivom od sirovih jaja,n
ENG30-12416703-n,0.0,0.0,"šafran,krok,krokus,Crocus sativus",Gajena biljka kod koje se koriste samo žigovi (delovi tučka); višegodišnja biljka sa loptastom lukovicom.,n
ENG30-03206718-n,0.0,0.0,"kamuflaža,maska",svaka odeća koja menja izgled kako bi sakrila identitet nosioca,n
ENG30-12421467-n,0.0,0.0,"narcis,sunovrat,turčin-cvet","Lukovičasta biljka koja ima uspravno pravo lišće i bele ili šute cvetove, samostalne ili grupisane.",n
ENG30-02234087-v,0.0,0.0,alocirati,Raspodeliti u skladu sa nekim planom ili odvojiti za posebne namene.,v
ENG30-09228144-n,0.0,0.0,Bramaputra,"Azijska reka, uliva se u Benglaski zaliv",n
ENG30-13676897-n,0.0,0.0,"belgijski franak,BEF",bivša onsovna novčana jedinica Belgije,n
ENG30-01723224-v,0.0,0.0,probati,"Vežbati (dramu, koncert itd.) u pripremi za javni nastup.",v
ENG30-09640220-n,0.0,0.0,Vavilonac,stanovnik drevnog Vavilona,n
ENG30-08928582-n,0.0,0.0,"Najrobi,prestonica Kenije,glavni grad Kenije","glavni i najveći grad Kenije, prestonica safari-turizma",n
ENG30-04074482-n,0.0,0.0,"lek,kura",Terapija koja leči bolest ili ublažava bol.,n
ENG30-14814616-n,0.0,0.0,ugalj,Fosilno gorivo koje se sastoji od ugljenisane biljne materije.,n
ENG30-02560823-n,0.0,0.0,"Esocidae,porodica Esocidae",štuke; ??,n
ENG30-08512736-n,0.0,0.0,granična linija,Linija koja označava granicu.,n
ENG30-12549420-n,0.0,0.0,"lucerka,lucerna,španska detelina,Medicago sativa",Važna evropska bixlka koja se gaji za stočnu hranu.,n
ENG30-01936233-v,0.0,0.0,"udariti,šutnuti",Zadati udarac stopalom.,v
ENG30-03871083-n,0.0,0.0,"paket,omot",Umotano pakovanje.,n
ENG30-06956896-n,0.0,0.0,"permjački,permanski",grupa finskih jezika kojima se govori na severozapadu Urala,n
ENG30-13353607-n,0.0,0.0,kapital,"Materijalno bogatstvo u formi novca ili vlasništva koje poseduje osoba ili firma, kao i ljudski resursi koji imaju ekonomsku vrednost.",n
ENG30-00660381-v,0.0,0.0,"prioritetizovati,prioritise",dodeliti nečemu prioritet,v
ENG30-05400978-n,0.0,0.0,krvna grupa B,krvna grupa čija crvena krvna zrnca nose antigen B.,n
ENG30-10632576-n,0.0,0.0,lekar specijalista,Lekar koji je specijalizirao neku granu medicine.,n
ENG30-05343718-n,0.0,0.0,"koronarna arterija,koronarka",arterija koja se grana iz aorte i snabdeva srce krvlju,n
ENG30-06591442-n,0.0,0.0,"kolekcija,zbirka",Publikacija koja sadrži razna dela.,n
ENG30-09458967-n,0.0,0.0,Timorsko more,deo istočnog Indijskog okeana između Timora i severne Australije,n
ENG30-12425281-n,0.0,0.0,biljka iz porodice ljiljana,Biljka koja raste iz lukovice ili ?corm ili ?rhizome ili ?tuber.,n
ENG30-02783085-a,0.0,0.0,pragmatičan,koji je u vezi sa teorijom pragmatizma,a
ENG30-12621110-n,0.0,0.0,"divlja ruža,šipak,Rosa canina",Bodljikava divlja ruža sa nežnim ružičastim ili belim cvetovima koji ne mirišu; poreklom iz Evrope.,n
ENG30-13683221-n,0.0,0.0,"malavijska kvača,malavijska kvaša,MWK",osnovna novčana jedinica Malavija,n
ENG30-00730538-n,0.0,0.0,"straža,stražarstvo",Stražarske dužnost.,n
ENG30-02772868-n,0.0,0.0,pregradna ploča,ravna ploča koja kontroliše ili usmerava protok fluida ili energije,n
ENG30-07116304-n,0.0,0.0,implozija,inicijalna okluzivna faza pri izgovoru okluzivnih suglasnika,n
ENG30-04197391-n,0.0,0.0,košulja,Odveni predmet koji se nosi na gornjem delu tela.,n
ENG30-07915094-n,0.0,0.0,džin tonik,džin i kinin voda (tonik),n
ENG30-12248780-n,0.0,0.0,"siva borovnica,Vaccinium uliginosum alpinum",Zimzeleni žbun sa kožastim lišćem.,n
ENG30-03383948-n,0.0,0.0,viljuška,deo pribora za jelo koji ima nekoliko zubaca (obično 4) i služi za serviranje hrane ili za jelo,n
ENG30-04380255-n,0.0,0.0,"viljuška za jelo,viljuška za ručavanje",viljuška s kojom se služimo za stolom pri jelu,n
ENG30-00035465-a,0.0,0.0,aktivan,Pun aktivnosti ili uključen u neprestane aktivnosti.,a
ENG30-08763193-n,0.0,0.0,"Dominika,Komonvelt Dominika",ostrvska država n aostrvu Dominika,n
ENG30-00056683-v,0.0,0.0,mrestiti se,Polagati mrest.,v
ENG30-14681445-n,0.0,0.0,"Sepijolit,sepiolit",beli glinasti mineral,n
ENG30-03072828-n,0.0,0.0,Koloseum,amfiteatar u Rimu izgrađen od 75 do 80 posle n.e.,n
ENG30-12284262-n,0.0,0.0,"jova,jalša",Drvo iz porodice breza koje raste na vlažnom tlu.,n
ENG30-06687883-n,0.0,0.0,viza,"viza, dozvola (indosament) sadržana u pasošu kojom se dozvoljava ulazak u određenu državu (državu koja zahteva vizu)",n
ENG30-02663848-v,0.0,0.0,"zavisiti,ovisiti,temeljiti se",Biti uslovljen nečim.,v
ENG30-01830042-n,0.0,0.0,"smrdelj,hupač,božji pevac,ciganski petao,babin kokot,božjak,božji kokotić,Upupa epops",Rozikasto-smeđi pupavac sa crno-belim krilima.,n
ENG30-07667872-n,0.0,0.0,jagnjeća slabina,meso sa slabine jagnjeta,n
ENG30-06117855-n,0.0,0.0,"morfologija,geomorfologija","Nauka o reljefu zemlje, koja se bavi oblicima reljefa sa različitih aspekata.",n
ENG30-02972194-a,0.0,0.0,"indonežanski,indonezijski",koji se tiče Indonezije njenih ljudi i kulture,a
ENG30-09812338-n,0.0,0.0,umetnik,Osoba čiji kreativan rad pokazuje senzitivnost i maštu.,n
ENG30-13096035-n,0.0,0.0,"meso,pulpa","Mek, vlažni deo voćke.",n
ENG30-09943811-n,0.0,0.0,"činovnik,komesar,poverenik,rukovodilac",vladin činovnik,n
ENG30-04448361-n,0.0,0.0,žeton,metalni ili plastični disk koji se može koristiti kao zamena za novčiće u raznim mašinama,n
ENG30-13149829-n,0.0,0.0,"dugački biber,Piper longum",Vitka tropska penjačica sa Himalaja.,n
ENG30-01889520-n,0.0,0.0,krtica,Vrsta malog sisara crne dlake koji živipod zemljom i ima prednje noge i rilo prilagođene za kopanje.,n
ENG30-07896422-n,0.0,0.0,dibone,"slatko aromatično francusko vino (crno ili belo), pije se uglavnom kao aperitiv (zaštičeno ime)",n
ENG30-00442361-a,0.0,0.0,dalek,"Biti na velikoj udaljenosti u vremenu, prostoru.",a
ENG30-01697027-v,0.0,0.0,modelirati,"Oblikovati u glini, vosku, itd.",v
ENG30-00371314-n,0.0,0.0,proširivanje,dodavanje informacija ili detalja,n
ENG30-01685277-n,0.0,0.0,"Teiidae,porodica Teiidae,teju-gušteri",teju,n
ENG30-06392935-n,0.0,0.0,član,"Posebna sekcija zakonskog dokumenta, kakvi su statuti, ugovori ili testamenti.",n
ENG30-10007109-n,0.0,0.0,"izdajica,izdajnik,otpadnik","nelojalna osoba koja izdaje ili napušta svoje principe, religiju, političku partiju, prijatelja, itd.",n
ENG30-05867413-n,0.0,0.0,"odsek,deo",Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu.,n
ENG30-12910875-n,0.0,0.0,"ljoskavac,Physalis alkekengi",Višegodišnja biljka iz starog sveta.,n
ENG30-01170052-v,0.0,0.0,"piti,popiti",Uzimati tečnost.,v
ENG30-01440467-n,0.0,0.0,"deverika,sinj,sinjac,širajka,kesega,Abramis brama",Evropska slatkovodna riba sa pljosnatim telom i srerkastom krljušti; nije mnogo vredna za ishranu.,n
ENG30-01969216-v,0.0,0.0,"penjati se,popeti se",Ići nagore.,v
ENG30-14668277-n,0.0,0.0,boksit,mineral nalik glini; glavni izvor aluminijuma,n
ENG30-14653242-n,0.0,0.0,"rutenijum,Ru,atomski broj44",redak pomivalentan metal iz grupe platinskih elemenata; nastaje kao fisioni produkt raspadanja urana u nuklearnim reaktorima i pri nuklearnim eksplozijama,n
ENG30-06917926-n,0.0,0.0,karipski,porodica jezika kojom govore Karibljani,n
ENG30-02566834-n,0.0,0.0,brancin,Neka od mnogih riba koje se love i jedu sa izduženim telom bodljikavim dorsalnim perajima.,n
ENG30-06338158-n,0.0,0.0,"alias,lažno ime",ime koje je se privremeno koristi,n
ENG30-07586894-n,0.0,0.0,"mali marmit,minestrone,supa od povrća",supa od raznih vrsta povrća,n
ENG30-08965958-n,0.0,0.0,"Bamako,prestonica Malija,glavni grad Malija","glavni grad Malija, na reci Niger",n
ENG30-09570522-n,0.0,0.0,"Dis,Ork",bog podzemnog sveta; u grčkoj mitologiji mu ogovara Pluton,n
ENG30-08558488-n,0.0,0.0,kneževina,teritorija kojom upravlja knez,n
ENG30-01149327-v,0.0,0.0,"razmestiti,razviti",Postaviti vojsku ili oružje u borbenu formaciju.,v
ENG30-14631502-n,0.0,0.0,"bizmut,Bi,atomski broj 83","težak, krt trivalentan metal, po hemijskim svojstvima sličan arsenu i antimonu; obično se pornalazi u rudama drugih metala",n
ENG30-00759944-v,0.0,0.0,moliti se,obraćati se bogu; izgovarati molitve,v
ENG30-08794574-n,0.0,0.0,"Golanska visoravan,Golan",utvrđeno brdovito područje između južnog Libana i južne Sirije,n
ENG30-01040646-n,0.0,0.0,posvećivanje,Čin kojim se nešto posvećuje tako što se kroz neki crkveni obred izdvaja kao posvećeno Bogu.,n
ENG30-09572825-n,0.0,0.0,"ženski Titan,titanka","u grčkoj mitologiji prvobitna boginja, potomci Urana i Geje",n
ENG30-11842204-n,0.0,0.0,kaktus,"Bodljikava sočna biljka iz porodice Cactaceae, poreklom uglavnom iz sušni područja novog sveta.",n
ENG30-09477890-n,0.0,0.0,barovito zemljište,a low area where the land is saturated with water,n
ENG30-13971901-n,0.0,0.0,konsenzus,podudarnost u stavovima ili mišljenju do koga je došla grupa kao celina,n
ENG30-06410655-n,0.0,0.0,"kritika,kritika knjige,prikaz,prikaz knjige,recenzija",kritički prikaz knjige (obično nedavno objavljene knjige),n
ENG30-07670731-n,0.0,0.0,"kora,ljuska",prirodni spoljni omotoač ploda (obično se ukloni pre jela),n
ENG30-05221649-n,0.0,0.0,"adneks,pridodatak",dodatak ili susedni anatomski delovi  nekom organu.,n
ENG30-07740597-n,0.0,0.0,carska jabuka,jabuka za jelo koja podseća na vrstu Mekintoš; koristi se i za jelo i za kuvanje,n
ENG30-01522716-v,0.0,0.0,zaokružiti,napraviti krug oko nečega,v
ENG30-01033458-n,0.0,0.0,"služba,služba Božja",Religiozni obred ili služba koju propisuje crkvena vlast,n
ENG30-06414372-n,0.0,0.0,"udžbenik,školski udžbenik",knjiga priređena za školske ili potrebe koledža,n
ENG30-07697699-n,0.0,0.0,Aljkavi Džo sendvič,mlevena junetina (ne pašteta) kuvna u ljutom sosu i poslužena na zemički,n
ENG30-12318378-n,0.0,0.0,orah,Neko od različitog drveća iz roda Juglans.,n
ENG30-07886849-n,0.0,0.0,pivo,"opšti naziv za alkoholna pića sa ukusom hmelja, dobijena fermentisanjem neke žitarice (ili mešavine žitarica)",n
ENG30-07745661-n,0.0,0.0,šib,jestive ljubičaste ili crvene bobice,n
ENG30-06547321-n,0.0,0.0,nalog za pretres,nalog (varant) kojim sud ovlašćuje policiju da traži predmete ili lica koji su uključeni u izvršenje zločina i da ih izvedu pred sud ;nalog opisuje lokacije na kojima policija može vršiti pretres,n
ENG30-01934427-v,0.0,0.0,parkirati,Manipulisati vozilom unutar prostora za parking.,v
ENG30-01989873-v,0.0,0.0,potopiti se,Otići ispod površine vode.,v
ENG30-02382087-v,0.0,0.0,služiti,vršiti u službenom svojstvu neku religioznu ceremoniju,v
ENG30-01813532-n,0.0,0.0,"grlica,grgulica,brgalica,Streptopelia turtur",divlja evropska grlica poznata po žalosnom oglašavanju,n
ENG30-07196682-n,0.0,0.0,"ispitivanje,pitanje,upit",rečenica koja traži odgovor,n
ENG30-01209953-v,0.0,0.0,pipati,Dodirnuti povez knjige.,v
ENG30-02093390-v,0.0,0.0,"lepršati,lepetati",Kretati se lepršavim pokretima.,v
ENG30-12628872-n,0.0,0.0,"Cydonia,rod Cydonia",dunje.,n
ENG30-02694933-v,0.0,0.0,locirati,"Utvrditi ili ukazati na granice nečega, instrumentom ili gledanjem.",v
ENG30-08497294-n,0.0,0.0,"oblast,regija,kraj","Posebno geografsko područje nedefinisanih granica, obično ima posebno namenu ili se razlikuje po ljudima, kulturi ili zemljištu.",n
ENG30-13575869-n,0.0,0.0,"osnovna veličina,osnovna mera",Jedna od četiri veličine koje su osnov sistema merenja.,n
ENG30-00383606-n,0.0,0.0,"razdvajanje,odvajanje,separacija",Čin odvajanja ili razdruživanja.,n
ENG30-06976680-n,0.0,0.0,"moderni grčki,savremeni grčki,novogrčki",grčki jezik onakav kakav se govori i piše danas,n
